forecast_origin,forecast_date,horizon,split,actual,forecast_point,forecast_mean,forecast_lower_10,forecast_upper_90,error,abs_error,sq_error,in_interval
2023-05-01,2024-05-01,12,test,5410.0,2764.460227669144,2749.0746709169457,768.4552534229177,4756.124414793732,2645.539772330856,2645.539772330856,6998880.6869843975,False
2023-06-01,2023-07-01,1,test,3765.0,3384.9027418054466,3397.3654645131023,2700.506992904205,4082.3605774371804,380.09725819455343,380.09725819455343,144473.925687017,True
2023-06-01,2023-09-01,3,test,3540.0,3430.0105894140365,3438.880166327856,2378.0728273595964,4490.457540973896,109.98941058596347,109.98941058596347,12097.670441047652,True
2023-06-01,2023-12-01,6,test,4392.0,3479.68550597076,3483.0613100614287,2090.04972087773,4935.464019532005,912.31449402924,912.31449402924,832317.7360158282,True
2023-06-01,2024-06-01,12,test,5654.0,3549.987367705148,3533.944435215295,1537.2957399753209,5547.756842664149,2104.012632294852,2104.012632294852,4426869.156856313,False
2023-07-01,2023-08-01,1,test,3600.0,3722.1163025565893,3734.557802321091,3040.190154528221,4417.390545749043,-122.11630255658929,122.11630255658929,14912.391350092455,True
2023-07-01,2023-10-01,3,test,3569.0,3758.552401555601,3767.484924981473,2705.1876650906224,4819.300186827136,-189.55240155560114,189.55240155560114,35930.11293549586,True
2023-07-01,2024-01-01,6,test,4496.0,3813.5579329259526,3816.5606158470337,2417.543690345001,5265.22059579465,682.4420670740474,682.4420670740474,465727.17491229856,True
2023-07-01,2024-07-01,12,test,5652.0,3895.0693559964284,3878.2052323417142,1876.27534462739,5897.454070589998,1756.9306440035716,1756.9306440035716,3086805.287838805,True
2023-08-01,2023-09-01,1,test,3540.0,3784.0469417940662,3796.456560099395,3104.5202896087662,4476.623282582053,-244.04694179406624,244.04694179406624,59558.90979903636,True
2023-08-01,2023-11-01,3,test,3571.0,3826.4260512227206,3835.505249268995,2776.714426740967,4883.019102649389,-255.42605122272062,255.42605122272062,65242.467643231896,True
2023-08-01,2024-02-01,6,test,4520.0,3879.9551475121643,3883.2955358155164,2488.5697092028763,5331.111856395593,640.0448524878357,640.0448524878357,409657.4131961753,True
2023-08-01,2024-08-01,12,test,5959.0,3962.9604935893294,3946.346320840124,1943.5342635969369,5960.202394492021,1996.0395064106706,1996.0395064106706,3984173.7111521536,True
2023-09-01,2023-10-01,1,test,3569.0,3669.1293592738266,3681.512387294397,2986.7668295309527,4362.882817431672,-100.1293592738266,100.1293592738266,10025.888588587044,True
2023-09-01,2023-12-01,3,test,4392.0,3718.16637350486,3727.2662463994548,2670.5228050064143,4770.730118587559,673.8336264951399,673.8336264951399,454051.75619559176,True
2023-09-01,2024-03-01,6,test,4960.0,3778.2877570676906,3781.6039125668485,2391.8394257584546,5230.870941397429,1181.7122429323094,1181.7122429323094,1396443.8250961094,True
2023-09-01,2024-09-01,12,test,5994.0,3876.2979160577906,3860.309777298265,1876.107246521201,5867.1702519757855,2117.7020839422094,2117.7020839422094,4484662.116333176,False
2023-10-01,2023-11-01,1,test,3571.0,3569.1772287993654,3581.519652500183,2893.4708816344973,4257.678317480285,1.8227712006346337,1.8227712006346337,3.3224948498630242,True
2023-10-01,2024-01-01,3,test,4496.0,3606.918386751097,3615.9486270319853,2563.4237420864056,4657.423371617255,889.0816132489031,889.0816132489031,790466.1150172721,True
2023-10-01,2024-04-01,6,test,5471.0,3651.549529570068,3655.2227107762355,2264.629380528551,5095.69652258009,1819.450470429932,1819.450470429932,3310400.014347701,False
2023-10-01,2024-10-01,12,test,6472.0,3723.0372520884307,3707.804250186558,1721.089949438952,5710.188094939199,2748.9627479115693,2748.9627479115693,7556796.189405526,False
2023-11-01,2023-12-01,1,test,4392.0,3581.4173304910973,3593.7180528788344,2907.3498936860206,4267.938327464247,810.5826695089027,810.5826695089027,657044.2641081789,False
2023-11-01,2024-02-01,3,test,4520.0,3608.0291514913642,3616.7735401509813,2568.416505968393,4654.438333808377,911.9708485086358,911.9708485086358,831690.828529561,True
2023-11-01,2024-05-01,6,test,5410.0,3643.9256025191867,3647.126993768005,2263.196205736502,5080.931921560462,1766.0743974808133,1766.0743974808133,3119018.777437218,False
2023-11-01,2024-11-01,12,test,6451.0,3712.575192636822,3696.718079442152,1715.8917984271602,5694.251338431657,2738.424807363178,2738.424807363178,7498970.425582058,False
2023-12-01,2024-01-01,1,test,4496.0,3598.480637551967,3610.740357688012,2927.4373465037056,4281.990472684347,897.519362448033,897.519362448033,805541.0059691237,False
2023-12-01,2024-03-01,3,test,4960.0,3630.41456015405,3638.967068633064,2593.7983912299014,4671.819841473968,1329.58543984595,1329.58543984595,1767797.4418503486,False
2023-12-01,2024-06-01,6,test,5654.0,3674.053792665139,3676.962485644237,2300.8984150961355,5105.817853314248,1979.946207334861,1979.946207334861,3920186.9839397,False
2023-12-01,2024-12-01,12,test,6122.0,3746.0326812711596,3729.2495414749505,1757.9122162149265,5719.502987548046,2375.9673187288404,2375.9673187288404,5645220.699667515,False
2024-01-01,2024-02-01,1,test,4520.0,4276.0468616176995,4288.354594292727,3601.256312081876,4963.838162216497,243.9531383823005,243.9531383823005,59513.133726573855,True
2024-01-01,2024-04-01,3,test,5471.0,4330.88453987378,4339.806387077636,3290.890924811682,5377.562469383821,1140.1154601262197,1140.1154601262197,1299863.2624188215,False
2024-01-01,2024-07-01,6,test,5652.0,4391.228309412688,4394.480729125264,3014.502091229149,5829.139872380356,1260.7716905873122,1260.7716905873122,1589545.255786389,True
2024-01-01,2025-01-01,12,test,6065.0,4478.6955318624305,4461.485353425943,2492.0974008512903,6444.421265165116,1586.3044681375695,1586.3044681375695,2516361.865633217,True
2024-02-01,2024-03-01,1,test,4960.0,4514.569024528764,4526.843927980685,3843.1215006370862,5201.00843744839,445.4309754712358,445.4309754712358,198408.75390925666,True
2024-02-01,2024-05-01,3,test,5410.0,4547.40650215315,4556.2427715470785,3510.620188286495,5592.259410376912,862.5934978468504,862.5934978468504,744067.5425276642,True
2024-02-01,2024-08-01,6,test,5959.0,4600.941432763058,4604.006480622859,3223.985850379659,6037.554323238298,1358.0585672369416,1358.0585672369416,1844323.0720456545,True
2024-02-01,2025-02-01,12,test,6086.0,4688.763451886293,4671.605711585375,2708.19789886743,6651.687513427756,1397.2365481137067,1397.2365481137067,1952269.9713847067,True
2024-03-01,2024-04-01,1,test,5471.0,4544.526901804422,4556.7655812410085,3875.215894928833,5228.5476135505805,926.4730981955781,926.4730981955781,858352.4016801134,False
2024-03-01,2024-06-01,3,test,5654.0,4596.117841430648,4604.9162587479905,3562.725830263253,5638.6283647801965,1057.8821585693522,1057.8821585693522,1119114.661419352,False
2024-03-01,2024-09-01,6,test,5994.0,4658.424588194992,4661.727073018884,3285.8800312357794,6090.803747130996,1335.5754118050081,1335.5754118050081,1783761.680618117,True
2024-03-01,2025-03-01,12,test,6531.0,4753.862546842669,4737.117245365388,2776.186415163679,6713.59834141131,1777.137453157331,1777.137453157331,3158217.527414525,True
2024-04-01,2024-05-01,1,test,5410.0,4933.771572758935,4946.003610987262,4264.227876578656,5615.828549861894,476.2284272410652,476.2284272410652,226793.51491249856,True
2024-04-01,2024-07-01,3,test,5652.0,5000.82595385497,5009.634879553789,3968.043559550636,6042.715244412462,651.1740461450299,651.1740461450299,424027.63837288955,True
2024-04-01,2024-10-01,6,test,6472.0,5076.534595827591,5079.71574615511,3703.1660200179813,6502.183824013173,1395.4654041724089,1395.4654041724089,1947323.6942420644,True
2024-04-01,2025-04-01,12,test,,5190.2019133873155,5173.263139738117,3208.136016581503,7142.6227237894445,,,,
2024-05-01,2024-06-01,1,test,5654.0,5399.043642655179,5411.287734012477,4728.261457659734,6081.070456678935,254.9563573448213,254.9563573448213,65002.74415054022,True
2024-05-01,2024-08-01,3,test,5959.0,5437.470799748639,5446.377652130055,4396.778862219796,6483.917932203837,521.5292002513606,521.5292002513606,271992.70671482384,True
2024-05-01,2024-11-01,6,test,6451.0,5480.120013841778,5483.216692697468,4103.824395177729,6901.467767975646,970.879986158222,970.879986158222,942607.9475225894,True
2024-05-01,2025-05-01,12,test,,5539.4974881447415,5522.5909273746765,3558.4107659960346,7493.936261587625,,,,
2024-06-01,2024-07-01,1,test,5652.0,5458.854268186122,5471.0679309463385,4789.682690320043,6142.366578727177,193.14573181387823,193.14573181387823,37305.27371791857,True
2024-06-01,2024-09-01,3,test,5994.0,5497.256117920774,5506.209353034233,4463.760603988732,6542.34579879853,496.74388207922584,496.74388207922584,246754.48438313982,True
2024-06-01,2024-12-01,6,test,6122.0,5545.923399421311,5548.856152864222,4173.411322101784,6962.405900235212,576.0766005786891,576.0766005786891,331864.24973429844,True
2024-06-01,2025-06-01,12,test,,5619.543778669173,5602.813179070249,3637.989439245385,7574.966819594881,,,,
2024-07-01,2024-08-01,1,test,5959.0,5645.128901860252,5657.298956239507,4975.8256345708505,6322.5227284299735,313.871098139748,313.871098139748,98515.06624745134,True
2024-07-01,2024-10-01,3,test,6472.0,5701.121138195842,5709.897459085512,4673.345120502728,6743.504531638985,770.8788618041581,770.8788618041581,594254.2195764743,True
2024-07-01,2025-01-01,6,test,6065.0,5757.454232209085,5760.098015630739,4394.743506158939,7171.781711260124,307.5457677909153,307.5457677909153,94584.3992861036,True
2024-07-01,2025-07-01,12,test,,5837.180395655818,5820.030064096983,3862.090005528012,7783.108707055824,,,,
2024-08-01,2024-09-01,1,test,5994.0,5701.888499389887,5714.02796001039,5035.838024774608,6379.249764346953,292.11150061011267,292.11150061011267,85329.12878869186,True
2024-08-01,2024-11-01,3,test,6451.0,5746.138050191371,5755.083865040033,4722.243793989268,6784.340051980484,704.8619498086291,704.8619498086291,496830.36828802235,True
2024-08-01,2025-02-01,6,test,6086.0,5806.822326335958,5809.804568951129,4446.346594781334,7217.899847852322,279.17767366404223,279.17767366404223,77940.17347246646,True
2024-08-01,2025-08-01,12,test,,5911.825894474508,5895.31475260625,3944.1938701978497,7858.575457704054,,,,
2024-09-01,2024-10-01,1,test,6472.0,5963.51936955235,5975.612402367389,5298.033266727671,6638.14062439251,508.4806304476497,508.4806304476497,258552.55154043928,True
2024-09-01,2024-12-01,3,test,6122.0,6039.523599204691,6048.155126532102,5015.947929813867,7075.120164623128,82.47640079530902,82.47640079530902,6802.35668814845,True
2024-09-01,2025-03-01,6,test,6531.0,6128.340289042442,6130.926494390963,4765.839226397711,7534.920595879812,402.65971095755776,402.65971095755776,162134.84282842395,True
2024-09-01,2025-09-01,12,test,,6266.0812083857545,6248.632736915843,4297.655950030278,8218.702505961413,,,,
2024-10-01,2024-11-01,1,test,6451.0,6010.936117605274,6022.98837372475,5348.74787647588,6682.792327928381,440.0638823947256,440.0638823947256,193656.22058831892,True
2024-10-01,2025-01-01,3,test,6065.0,6048.089075769514,6056.8327237347985,5027.444631041006,7078.830043680969,16.91092423048576,16.91092423048576,285.9793583292304,True
2024-10-01,2025-04-01,6,test,,6101.008465451699,6103.681445483684,4741.994616484125,7506.683373077233,,,,
2024-10-01,2025-10-01,12,test,,6190.411573990093,6172.9430395319805,4231.272772638333,8124.719846528761,,,,
2024-11-01,2024-12-01,1,test,6122.0,6430.552057750612,6442.621313496838,5772.437241024554,7101.694549916401,-308.5520577506122,308.5520577506122,95204.37234213714,True
2024-11-01,2025-02-01,3,test,6086.0,6499.92535836883,6508.871522729987,5480.211170087675,7528.209434455818,-413.9253583688296,413.9253583688296,171334.20230076404,True
2024-11-01,2025-05-01,6,test,,6571.369852738811,6573.835101144559,5212.281640816846,7972.838744114727,,,,
2024-11-01,2025-11-01,12,test,,6680.791360912854,6663.767466937415,4716.538964807271,8607.069587213218,,,,
2024-12-01,2025-01-01,1,test,6065.0,6478.384815655969,6490.411417077036,5822.445760595189,7149.410892277776,-413.38481565596885,413.38481565596885,170887.00581491934,True
2024-12-01,2025-03-01,3,test,6531.0,6506.930029952095,6515.74511305714,5491.179047583282,7530.960823633915,24.06997004790537,24.06997004790537,579.3634581070618,True
2024-12-01,2025-06-01,6,test,,6547.219117683543,6549.626074143499,5191.141453910749,7948.444238181203,,,,
2024-12-01,2025-12-01,12,test,,6607.084661379301,6590.584202254215,4648.706261860537,8526.50675028699,,,,
2025-01-01,2025-02-01,1,test,6086.0,6204.205820531354,6216.213793396747,5546.297622758541,6874.384249178406,-118.20582053135422,118.20582053135422,13972.616007490722,True
2025-01-01,2025-04-01,3,test,,6233.6292846838915,6242.603782950146,5215.566358624584,7257.873889331894,,,,
2025-01-01,2025-07-01,6,test,,6280.307898882303,6282.544264312278,4927.319610966051,7676.01971973645,,,,
2025-01-01,2026-01-01,12,test,,6378.750370856638,6363.2789179875035,4425.469592638847,8301.018347995432,,,,
2025-02-01,2025-03-01,1,test,6531.0,6087.562542770328,6099.534772985275,5431.999154636039,6753.841237456062,443.43745722967196,443.43745722967196,196636.77847431717,True
2025-02-01,2025-05-01,3,test,,6123.686969993759,6132.49145174183,5108.025132501946,7144.48960946534,,,,
2025-02-01,2025-08-01,6,test,,6175.083716181124,6177.221094652379,4827.622052708166,7565.751208973275,,,,
2025-02-01,2026-02-01,12,test,,6272.649870273162,6256.382560400802,4325.659455188361,8193.530272524922,,,,
2025-03-01,2025-04-01,1,test,,6110.8403029337605,6122.784426350526,5455.065005392375,6776.312783524225,,,,
2025-03-01,2025-06-01,3,test,,6148.735795743307,6157.454151855181,5137.219106867374,7169.831766914804,,,,
2025-03-01,2025-09-01,6,test,,6199.806139480038,6201.7900612504445,4856.054802872198,7588.976122846355,,,,
2025-03-01,2026-03-01,12,test,,6278.37717734169,6262.59694245675,4339.729695350207,8191.945167374804,,,,
