forecast_origin,forecast_date,horizon,split,actual,forecast_point,forecast_mean,forecast_lower_10,forecast_upper_90,error,abs_error,sq_error,in_interval
2022-01-01,2022-07-01,6,validation,,2227.1140171743955,2221.2028272656644,809.3963665678785,3689.84085506691,,,,
2022-01-01,2023-01-01,12,validation,,1430.1915422134093,1452.7566741746255,-564.3505787225963,3487.9041432042354,,,,
2022-02-01,2022-03-01,1,validation,1917.0,2255.691180138749,2258.840810150941,1613.8938636928667,2916.49912437178,-338.69118013874913,338.69118013874913,114711.71550377861,True
2022-02-01,2022-05-01,3,validation,,1937.562690943702,1940.9835161386457,959.469696707225,2939.6626792169486,,,,
2022-02-01,2022-08-01,6,validation,,1455.7041041017974,1449.752355804283,34.1405006949954,2919.570549952549,,,,
2022-02-01,2023-02-01,12,validation,,416.38428329405974,438.8090561846893,-1574.4356588147598,2471.1256212877056,,,,
2022-03-01,2022-04-01,1,validation,,2130.0399552732497,2133.1773032861934,1489.5307423573267,2784.0154081860223,,,,
2022-03-01,2022-06-01,3,validation,,1831.8309633393224,1835.237712288626,853.456387431354,2833.4805541541914,,,,
2022-03-01,2022-09-01,6,validation,,1356.7724319568392,1350.843350183695,-63.314831083261794,2813.642423639764,,,,
2022-03-01,2023-03-01,12,validation,,331.36683607026345,353.7129440441107,-1650.1705248005658,2371.8415276720393,,,,
2024-01-01,2024-02-01,1,test,4520.0,1783.2640516987947,1786.2223955254922,1145.1304577415156,2438.3653799825747,2736.735948301205,2736.735948301205,7489723.650724096,False
2024-01-01,2024-04-01,3,test,5471.0,1447.4246847758839,1450.3969642458258,473.1330275347638,2450.46637545038,4023.575315224116,4023.575315224116,16189158.317280844,False
2024-01-01,2024-07-01,6,test,5652.0,922.3607399174496,916.8944651114994,-489.25280174170274,2380.2186272688623,4729.63926008255,4729.63926008255,22369487.530514214,False
2024-01-01,2025-01-01,12,test,6065.0,-210.42787605233218,-187.5298569662645,-2178.6643233234304,1844.9423048085623,6275.427876052332,6275.427876052332,39380995.027534686,False
2024-02-01,2024-03-01,1,test,4960.0,4079.9562990704244,4061.2507096150757,3376.5630861055056,4730.6564765021685,880.0437009295756,880.0437009295756,774476.9155458243,False
2024-02-01,2024-05-01,3,test,5410.0,3936.979722315134,3912.060162090412,2849.630528071972,4925.165585047603,1473.020277684866,1473.020277684866,2169788.7384707998,False
2024-02-01,2024-08-01,6,test,5959.0,3898.4249091449897,3888.035349427952,2414.19705901085,5377.790847886036,2060.5750908550103,2060.5750908550103,4245969.705052134,False
2024-02-01,2025-02-01,12,test,6086.0,3834.6667931792203,3826.942760431825,1754.152522901337,5911.086348029268,2251.3332068207797,2251.3332068207797,5068501.208133935,False
2024-03-01,2024-04-01,1,test,5471.0,4474.2730026273175,4455.439337367805,3767.2948225168857,5121.126104975532,996.7269973726825,996.7269973726825,993464.7072915634,False
2024-03-01,2024-06-01,3,test,5654.0,4445.615316207835,4420.762859685066,3356.0856170884526,5444.150630575877,1208.3846837921647,1208.3846837921647,1460193.5440234898,False
2024-03-01,2024-09-01,6,test,5994.0,4427.545548512198,4416.745089742859,2923.384482202582,5940.524287914434,1566.4544514878016,1566.4544514878016,2453779.5485859495,False
2024-03-01,2025-03-01,12,test,,4399.313897093161,4392.528953394295,2311.1034808426334,6491.561156005353,,,,
2024-04-01,2024-05-01,1,test,5410.0,4925.708121578095,4906.794234258086,4221.012735664915,5567.556549364425,484.2918784219046,484.2918784219046,234538.62350541682,True
2024-04-01,2024-07-01,3,test,5652.0,4879.121803715801,4854.1965264358805,3776.6106908293195,5880.831649278009,772.8781962841986,772.8781962841986,597340.7062915162,True
2024-04-01,2024-10-01,6,test,6472.0,4885.578019225203,4874.563047034606,3367.2418364178834,6422.347638151834,1586.4219807747968,1586.4219807747968,2516734.7010854296,False
2024-04-01,2025-04-01,12,test,,4894.155912740782,4887.971040129349,2808.9319969546978,6993.4465350165,,,,
2024-05-01,2024-06-01,1,test,5654.0,5368.244374775678,5349.02725597228,4662.14700531518,6007.318034048889,285.7556252243221,285.7556252243221,81656.27734734323,True
2024-05-01,2024-08-01,3,test,5959.0,5321.060265646189,5295.7052766541665,4224.928984551264,6332.574503934908,637.9397343538112,637.9397343538112,406967.10466741124,True
2024-05-01,2024-11-01,6,test,6451.0,5349.289952102677,5338.665284668725,3824.824674926451,6894.052173894683,1101.7100478973234,1101.7100478973234,1213765.0296379228,True
2024-05-01,2025-05-01,12,test,,5393.333998458696,5387.169929074635,3292.0884262132504,7492.031245335113,,,,
2024-06-01,2024-07-01,1,test,5652.0,5367.011314864405,5347.825808394478,4661.802540632477,6005.913717069372,284.988685135595,284.988685135595,81218.55065531531,True
2024-06-01,2024-09-01,3,test,5994.0,5353.234745502654,5327.879366835463,4260.03339211472,6364.785366574363,640.7652544973462,640.7652544973462,410580.11137104884,True
2024-06-01,2024-12-01,6,test,6122.0,5379.277689170396,5368.63328336549,3861.7944098682283,6915.534556923208,742.7223108296039,742.7223108296039,551636.4310040667,True
2024-06-01,2025-06-01,12,test,,5425.793177218086,5419.539838494294,3334.4484711843893,7516.203530316796,,,,
2024-07-01,2024-08-01,1,test,5959.0,5614.8927238305105,5595.750996152676,4911.009657930751,6252.902436459029,344.1072761694895,344.1072761694895,118409.81751278533,True
2024-07-01,2024-10-01,3,test,6472.0,5639.433494837423,5614.073451173947,4546.662334771913,6649.5666201234835,832.5665051625774,832.5665051625774,693166.985518628,True
2024-07-01,2025-01-01,6,test,6065.0,5671.446799406636,5660.793006463827,4157.088428475419,7201.174407122298,393.5532005933637,393.5532005933637,154884.12169728038,True
2024-07-01,2025-07-01,12,test,,5734.360418564968,5728.062256147627,3643.9632516179277,7821.304885590816,,,,
2024-08-01,2024-09-01,1,test,5994.0,5658.536472125776,5639.439189166931,4955.480378362988,6293.404735845223,335.4635278742244,335.4635278742244,112535.77853382051,True
2024-08-01,2024-11-01,3,test,6451.0,5673.433634297788,5648.123337246455,4580.783037284662,6680.094903517636,777.5663657022124,777.5663657022124,604609.4530713466,True
2024-08-01,2025-02-01,6,test,6086.0,5706.567424525625,5695.930593379879,4198.492366265937,7228.184655881076,379.43257547437497,379.43257547437497,143969.07933111725,True
2024-08-01,2025-08-01,12,test,,5770.384672270317,5764.076326529472,3688.5244723461724,7852.751535697798,,,,
2024-09-01,2024-10-01,1,test,6472.0,5937.7266925142485,5918.630663562524,5237.607408263403,6573.1499595095265,534.2733074857515,534.2733074857515,285447.9670917644,True
2024-09-01,2024-12-01,3,test,6122.0,5944.649464936804,5919.331373623616,4858.437001313944,6948.313352832173,177.35053506319582,177.35053506319582,31453.21228720185,True
2024-09-01,2025-03-01,6,test,,5986.619598164954,5976.010112604983,4480.09744992979,7511.787292419859,,,,
2024-09-01,2025-09-01,12,test,,6065.156600330967,6058.815927779174,3983.3807224665725,8137.935480293532,,,,
