date,gross_reserves_usd_m,fx_reserves_usd_m,imf_position_usd_m,sdrs_usd_m,gold_usd_m,predetermined_short_term_net_drains_usd_m,fx_forward_short_positions_usd_m,exports_usd_m,imports_usd_m,tourism_earnings_usd_m,remittances_usd_m,usd_lkr,services_inflows_usd_m,services_outflows_usd_m,services_balance_usd_m,reserve_money_rs_m,m2_rs_m,m2b_rs_m,nfa_monetary_authorities_rs_m,nfa_commercial_banks_rs_m,m2b_nfa_rs_m,neer_index,reer_index,current_account_usd_m,current_account_plus_capital_usd_m,gross_external_debt_market_usd_m,short_term_external_debt_market_usd_m,long_term_external_debt_market_usd_m,banking_sector_external_liabilities_market_usd_m,gross_external_debt_face_usd_m,gross_external_debt_face_pct_gdp,central_bank_external_swap_liabilities_usd_m,external_debt_service_payments_usd_m,external_debt_service_amortization_usd_m,external_debt_service_interest_usd_m,debt_service_to_exports_services_pct,debt_service_to_external_receipts_pct,imports_trailing_3m_avg_usd_m,import_cover_months,reserve_net_drains_usd_m,adjusted_usable_reserves_usd_m,adjusted_usable_reserve_cover_months,trade_balance_usd_m,buffer_inflows_usd_m,buffer_inflows_share_imports,underlying_balance_official_usd_m,underlying_balance_proxy_usd_m,current_account_proxy_usd_m,current_account_filled_usd_m,underlying_balance_filled_usd_m,reserve_block_raw,usd_lkr_depreciation_raw,neer_depreciation_raw,reserve_change_pressure_raw,fx_market_pressure_raw,external_balance_pressure_user_raw,external_balance_pressure_adjusted_raw,buffer_inflow_support_raw,current_account_pressure_raw,short_term_external_debt_to_reserves_raw,external_debt_to_reserves_raw,debt_service_to_external_receipts_raw,gross_reserves_lkr_m,adjusted_usable_reserves_lkr_m,m2b_to_adjusted_reserves_raw,m2b_nfa_deterioration_raw,reserve_block_z,usd_lkr_depreciation_z,neer_depreciation_z,reserve_change_pressure_z,external_balance_pressure_user_z,external_balance_pressure_adjusted_z,buffer_inflow_support_z,current_account_pressure_z,short_term_external_debt_to_reserves_z,debt_service_to_external_receipts_z,m2b_to_adjusted_reserves_z,m2b_nfa_deterioration_z,fx_market_pressure_z,external_financing_pressure_z,resident_fx_liability_pressure_z,slepi_user_spec,slepi_legacy_adjusted,slepi_adjusted
2001-04-01,,,,,,,,,,,,,,,,104586.0,407081.0,498983.9905958224,64916.55264,12896.107999749991,77812.66063974999,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006298333778699611,,,,,,,,,,,,0.11909572878118825,,,0.11909572878118825,,,
2001-05-01,,,,,,,,,,,,,,,,103145.0,406112.0,498291.34519076906,61343.08256,9080.887469039997,70423.97002904,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.014828053270484249,,,,,,,,,,,,1.1821588427328882,,,1.1821588427328882,,,
2001-06-01,,,,,,,,,,,,,,,,103444.0,405506.0,495731.1345455478,65128.92736,6999.821096040003,72128.74845604,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0034389174054254654,,,,,,,,,,,,-0.20435925646216777,,,-0.20435925646216777,,,
2001-07-01,,,,,,,,,,,,,,,,104408.0,410081.0,502416.5343659455,65335.0,6481.574199080009,71816.57419908,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.000621345508371793,,,,,,,,,,,,0.10288582907987691,,,0.10288582907987691,,,
2001-08-01,,,,,,,,,,,,,,,,104643.0,413279.0,509820.07244563615,73863.1,4678.244184099989,78541.34418409999,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013190477088830336,,,,,,,,,,,,-0.9453096238851992,,,-0.9453096238851992,,,
2001-09-01,,,,,,,,,,,,,,,,106927.0,421417.0,515945.3470318008,74711.6844,811.9678630400012,75523.65226304,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0058488596484503035,,,,,,,,,,,,0.5128871097162929,,,0.5128871097162929,,,
2001-10-01,,,,,,,,,,,,,,,,105047.0,426318.0,520332.3579562596,74403.40344000001,3073.3452457100066,77476.74868571002,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003753555574251252,,,,,,,,,,,,-0.22459288773335268,,,-0.22459288773335268,,,
2001-11-01,,,,,,,,,,,,,,,,106713.0,435733.0,532857.1548358975,81145.0,-7516.892088180008,73628.10791182,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.007222650083539314,,,,,,,,,,,,0.6204606198478388,,,0.6204606198478388,,,
2001-12-01,,,,,,,,,,,,,,,,112522.0,450726.0,549137.8581646201,84345.70000000001,-10215.90709118,74129.79290882,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009135866149836808,,,,,,,,,,,,-0.013489856303487043,,,-0.013489856303487043,,,
2002-01-01,,,,,,,,,,,,,,,,111022.0,451700.0,550197.2961185704,84824.4,-10486.589316920006,74337.81068308,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00037807851061333244,,,,,,,,,,,,0.028221182080164647,,,0.028221182080164647,,,
2002-02-01,,,,,,,,,,,,,,,,108538.0,457016.0,558562.6617626343,87851.0,-10664.118540140007,77186.88145985999,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005100718275348534,,,,,,,,,,,,-0.3415308451035094,,,-0.3415308451035094,,,
2002-03-01,,,,,,,,,,,,,,,,116958.0,466120.0,570244.7613625537,85977.0,-6292.525971100011,79684.47402889999,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004379860611208788,,,,,,,,,,,,-0.2821991403594097,,,-0.2821991403594097,,,
2002-04-01,,,,,,,,,,,,,,,,118017.0,468666.0,575040.7616493843,94552.40792200001,-6865.76442750002,87686.6434945,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01391582997116144,,,,,,,,,,,,-1.035532000275547,,,-1.035532000275547,,,
2002-05-01,,,,,,,,,,,,,,,,116343.0,470681.0,577056.74735204,95347.285485,-6081.066004190012,89266.21948080999,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0027372974903391214,,,,,,,,,,,,-0.1363734121048909,,,-0.1363734121048909,,,
2002-06-01,,,,,,,,,,,,,,,,118700.0,476295.0,584335.3473829895,103747.0,-9703.115266195004,94043.884733805,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008176238651986929,,,,,,,,,,,,-0.5689082699333855,,,-0.5689082699333855,,,
2002-07-01,,,,,,,,,,,,,,,,119940.0,481908.0,589925.7685592165,102690.34344,-8272.478779815508,94417.86466018448,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006339440423035951,,,,,,,,,,,,0.039618548210325386,,,0.039618548210325386,,,
2002-08-01,,,,,,,,,,,,,,,,120214.0,485384.0,596324.2380025833,104594.92379199997,-3617.382115542394,100977.54167645758,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01100018513123842,,,,,,,,,,,,-0.7956599263519151,,,-0.7956599263519151,,,
2002-09-01,,,,,,,,,,,,,,,,121716.0,488941.0,601471.1730115544,107064.0,-6495.32854100001,100568.67145899999,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006797835637082707,,,,,,,,,,,,0.15550111426693017,,,0.15550111426693017,,,
2002-10-01,,,,,,,,,,,,,,,,120236.0,493671.0,605384.48377724,107233.474,-5289.227645499999,101944.2463545,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0022722334852674866,,,,,,,,,,,,-0.08528546690317516,,,-0.08528546690317516,,,
2002-11-01,,,,,,,,,,,,,,,,123286.0,499616.0,614141.0931207298,109304.902,-5100.331768456905,104204.5702315431,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003680463499938359,,,,,,,,,,,,-0.19985343589385593,,,-0.19985343589385593,,,
2002-12-01,,,,,,,,,,,,,,,,126411.0,510395.0,622495.346047965,117376.20000000001,-6733.47953135,110642.72046865002,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010342487342244073,,,,,,,,,,,,-0.7462574031856585,,,-0.7462574031856585,,,
2003-01-01,,,,,,,,,,,,,,,,123527.0,512993.0,629492.9286315821,124129.1,-3710.529141476203,120418.5708585238,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015529722329248295,,,,,,,,,,,,-1.166924007609781,,,-1.166924007609781,,,
2003-02-01,,,,,,,,,,,,,,,,127140.0,518190.0,635737.0689906674,124577.23699999998,-1729.8279284001183,122847.40907159986,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0038205074574811583,,,,,,,,,,,,-0.18765765000808202,,,-0.18765765000808202,,,
2003-03-01,,,,,,,,,,,,,,,,131778.0,524675.0,643063.4300524549,124175.70000000001,-8646.126750585492,115529.57324941452,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.011379648538851638,,,,,,,,,,,,1.0709156883929993,,,1.0709156883929993,,,
2003-04-01,,,,,,,,,,,,,,,,128642.0,530354.0,648591.1843852449,130828.50000000004,-10454.962837956598,120373.53716204345,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007468439333199059,,,,,,,,,,,,-0.5002275479201497,,,-0.5002275479201497,,,
2003-05-01,,,,,,,,,,,,,,,,132421.0,532806.0,651250.316110261,134823.0,-9184.1099238846,125638.89007611541,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008084990953279634,,,,,,,,,,,,-0.5478563509010985,,,-0.5478563509010985,,,
2003-06-01,,,,,,,,,,,,,,,,130725.0,532767.0,655004.427388795,137851.0,-4886.060214175013,132964.93978582497,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011184733115339688,,,,,,,,,,,,-0.8022100535908202,,,-0.8022100535908202,,,
2003-07-01,,,,,,,,,,,,,,,,131026.0,539612.0,660456.3101664073,142445.0,-3697.6856593391894,138747.3143406608,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008755120461153482,,,,,,,,,,,,-0.5919909313242235,,,-0.5919909313242235,,,
2003-08-01,,,,,,,,,,,,,,,,135246.0,545485.0,668743.4407295205,146263.0,-2390.1491368583083,143872.8508631417,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007664428853148128,,,,,,,,,,,,-0.49617919499356794,,,-0.49617919499356794,,,
2003-09-01,,,,,,,,,,,,,,,,134600.0,555818.0,678893.2779231872,161690.0,-13606.844542737002,148083.155457263,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006201717900346721,,,,,,,,,,,,-0.3697074368493964,,,-0.3697074368493964,,,
2003-10-01,,,,,,,,,,,,,,,,137727.0,557139.0,686859.6609918352,162534.0,-8102.376829229615,154431.62317077038,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009242743567645404,,,,,,,,,,,,-0.6245902266383312,,,-0.6245902266383312,,,
2003-11-01,,,,,,,,,,,,,,,,140990.0,568711.0,700234.0721183857,160388.0,-1490.249326060788,158897.7506739392,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006378049399478176,,,,,,,,,,,,-0.37694346205274193,,,-0.37694346205274193,,,
2003-12-01,,,,,,,,,,,,,,,,141447.0,580747.0,717854.8314915029,164596.0,2497.493809025793,167093.4938090258,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011416992371644423,,,,,,,,,,,,-0.8041069920520211,,,-0.8041069920520211,,,
2004-01-01,,,,,,,,,,,,,,,,145881.0,588054.0,724300.3310674799,164772.8,8650.312150072,173423.112150072,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008738941664872038,,,,,,,,,,,,-0.5685674276858811,,,-0.5685674276858811,,,
2004-02-01,,,,,,,,,,,,,,,,146768.0,594925.0,735103.20993763,167214.0,18488.548341367707,185702.5483413677,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01670437025072651,,,,,,,,,,,,-1.2471986082841502,,,-1.2471986082841502,,,
2004-03-01,,,,,,,,,,,,,,,,158659.0,606390.0,746084.7010493525,160956.40000000002,19325.671951871605,180282.07195187162,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0072652292452483015,,,,,,,,,,,,0.8170923058537823,,,0.8170923058537823,,,
2004-04-01,,,,,,,,,,,,,,,,153084.0,608238.0,749310.468525399,152275.0,20817.549640283607,173092.5496402836,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.00959485101781188,,,,,,,,,,,,1.0096334523354022,,,1.0096334523354022,,,
2004-05-01,,,,,,,,,,,,,,,,152185.0,613308.0,754995.0107523391,151131.0,20182.90372547139,171313.9037254714,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.002355837971750045,,,,,,,,,,,,0.37989077825727796,,,0.37989077825727796,,,
2004-06-01,,,,,,,,,,,,,,,,151130.0,615485.0,759794.8564741702,152011.0,12247.361601399607,164258.3616013996,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.009286114618902604,,,,,,,,,,,,0.9734439443708447,,,0.9734439443708447,,,
2004-07-01,,,,,,,,,,,,,,,,156319.0,624525.0,776842.8669845259,150587.0,18136.780523452493,168723.7805234525,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005748162352814447,,,,,,,,,,,,-0.32850570650946653,,,-0.32850570650946653,,,
2004-08-01,,,,,,,,,,,,,,,,155850.0,632862.0,786020.600726908,149240.9,14105.206047700383,163346.1060477004,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.006841645716128638,,,,,,,,,,,,0.7605021445661847,,,0.7605021445661847,,,
2004-09-01,,,,,,,,,,,,,,,,158241.0,645181.0,801588.0414365982,151413.0,15467.251403319111,166880.25140331913,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004408929740624464,,,,,,,,,,,,-0.2188442131181504,,,-0.2188442131181504,,,
2004-10-01,,,,,,,,,,,,,,,,161806.0,656918.0,813573.6551778342,145019.6,10481.753069162798,155501.3530691628,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.013986316127295284,,,,,,,,,,,,1.3813806538156093,,,1.3813806538156093,,,
2004-11-01,,,,,,,,,,,,,,,,163922.0,672063.0,834681.9778482702,143108.0,20376.570824456787,163484.57082445678,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009564382563852565,,,,,,,,,,,,-0.6761211234442044,,,-0.6761211234442044,,,
2004-12-01,,,,,,,,,,,,,,,,170967.0,687964.0,858644.4702794862,151694.3,18523.476247629987,170217.77624762998,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007841668648936347,,,,,,,,,,,,-0.5220049641935813,,,-0.5220049641935813,,,
2005-01-01,2249.0,,,,,,,,,,,98.9288,,,,174648.0,701947.0,867385.2046403242,143077.0,26392.463201210696,169469.4632012107,,,,,,,,,,,,,,,,,,,0.0,2249.0,,,,,,,,,,,,,,,,,,,,,,222490.8712,222490.8712,3.898520420015885,0.0008627228622484921,,,,,,,,,,,,0.2391021675891114,,,0.2391021675891114,,,
2005-02-01,2293.0,,,,,,,,,,,99.2726,,,,174666.0,707352.0,878199.6455522403,145225.7,35813.22473747896,181038.92473747896,,,,,,,,,,,,,,,,,,,0.0,2293.0,,,,,,,,,,,0.0034692019815514286,,-0.019375330898588665,0.0034692019815514286,,,,,,,,227632.0718,227632.0718,3.8579785291583866,-0.013174067644940822,,,,,,,,,,,,-0.9897917431277642,,,-0.9897917431277642,,,
2005-03-01,2337.0,,,,,,,,,,,99.3896,,,,190755.0,721095.0,891661.2643438054,162058.6,19213.112574537292,181271.7125745373,,,,,,,,,,,,,,,,,,,0.0,2337.0,,,,,,,,,,,0.0011778789676855084,,-0.019007051680953617,0.0011778789676855084,,,,,,,,232273.4952,232273.4952,3.8388420666595513,-0.0002610720532192782,,,,,,,,,,,,0.14866523550991728,,,0.14866523550991728,,,
2005-04-01,2382.0,,,,,,,,,,,99.671,,,,181861.0,728312.0,904951.8343900102,164811.5,21512.83349002326,186324.33349002327,,,,,,,,,,,,,,,,,,,0.0,2382.0,,,,,,,,,,,0.0028272816162324688,,-0.019072415376387396,0.0028272816162324688,,,,,,,,237416.32200000001,237416.32200000001,3.811666471650631,-0.005583303689186664,,,,,,,,,,,,-0.31965803367792467,,,-0.31965803367792467,,,
2005-05-01,2426.0,,,,,,,,,,,99.791,,,,179195.0,729253.0,901667.1046899853,158906.09999999998,16817.855024103177,175723.95502410317,,,,,,,,,,,,,,,,,,,0.0,2426.0,,,,,,,,,,,0.0012032368519090397,,-0.018303339588750085,0.0012032368519090397,,,,,,,,242092.966,242092.966,3.72446634690735,0.011756421422920568,,,,,,,,,,,,1.2116203434011794,,,1.2116203434011794,,,
2005-06-01,2470.0,,,,,,,,,,,99.9455,,,,179817.0,738411.0,913159.4018438483,160767.00000000003,22530.27951466501,183297.27951466505,,,,,,,,,,,,,,,,,,,0.0,2470.0,,,,,,,,,,,0.0015470385314060309,,-0.017974340118027524,0.0015470385314060309,,,,,,,,246865.38499999998,246865.38499999998,3.699017591485531,-0.008293540509214324,,,,,,,,,,,,-0.5667609700191718,,,-0.5667609700191718,,,
2005-07-01,2514.0,,,,,,,,,,,100.283,,,,184647.0,749606.0,928303.8283807216,159186.3,20457.198862562276,179643.49886256226,,,,,,,,,,,,,,,,,,,0.0,2514.0,,,,,,,,,,,0.0033711516555445797,,-0.017656959528169754,0.0033711516555445797,,,,,,,,252111.462,252111.462,3.682116715426138,0.003935974990511695,,,,,,,,,,,,0.516473793315891,,,0.516473793315891,,,
2005-08-01,2558.0,,,,,,,,,,,100.7383,,,,184289.0,757307.0,945538.0630107932,162944.60000000003,22127.87720006241,185072.47720006245,,,,,,,,,,,,,,,,,,,0.0,2558.0,,,,,,,,,,,0.004529875973882547,,-0.01735059298859519,0.004529875973882547,,,,,,,,257688.5714,257688.5714,3.669305386241096,-0.005741681429738715,,,,,,,,,,,,-0.34372183856201804,,,-0.34372183856201804,,,
2005-09-01,2602.0,,,,,,,,,,,101.3324,,,,187894.0,775449.0,959112.1029119082,174115.3,4237.551537574,178352.851537574,,,,,,,,,,,,,,,,,,,0.0,2602.0,,,,,,,,,,,0.0058801371183427875,,-0.01705467693366257,0.0058801371183427875,,,,,,,,263666.9048,263666.9048,3.637590025336802,0.007006089947241167,,,,,,,,,,,,0.7915927550826657,,,0.7915927550826657,,,
2005-10-01,2647.0,,,,,,,,,,,101.4845,,,,191179.0,799305.0,988773.0525549296,181619.30000000002,8159.672135487206,189778.97213548722,,,,,,,,,,,,,,,,,,,0.0,2647.0,,,,,,,,,,,0.0014998752915955649,,-0.017146543154650678,0.0014998752915955649,,,,,,,,268629.4715,268629.4715,3.680806305554339,-0.011555857603915093,,,,,,,,,,,,-0.867286573457666,,,-0.867286573457666,,,
2005-11-01,2691.0,,,,,,,,,,,101.7995,,,,190969.0,812386.0,1006356.021188269,186444.90000000005,1986.7889399999985,188431.68894000005,,,,,,,,,,,,,,,,,,,0.0,2691.0,,,,,,,,,,,0.003099115052029866,,-0.016485948499804632,0.003099115052029866,,,,,,,,273942.4545,273942.4545,3.6736037246401656,0.0013387739200848043,,,,,,,,,,,,0.2889511252038249,,,0.2889511252038249,,,
2005-12-01,2735.0,,,,,,,,,,,101.9767,,,,197932.0,822932.0,1022277.2597862256,196925.1,4404.524729477576,201329.62472947757,,,,,,,,,,,,,,,,,,,0.0,2735.0,,,,,,,,,,,0.0017391633042977972,,-0.016218564129175807,0.0017391633042977972,,,,,,,,278906.2745,278906.2745,3.665307500230604,-0.012616866575095958,,,,,,,,,,,,-0.9616158919606592,,,-0.9616158919606592,,,
2006-01-01,2743.0,,,,,,,,,,,102.016,,,,196864.0,834273.0,1040544.5030121175,207405.3,5073.970206018188,212479.27020601818,,,,,,,,,,,,,,,,,,,0.0,2743.0,,,,,,,,,,,0.0003853079103928181,,-0.002920776081521753,0.0003853079103928181,,,,,,,,279829.88800000004,279829.88800000004,3.7184895096413624,-0.01071520290027496,,,,,,,,,,,,-0.7836446545732975,,,-0.7836446545732975,,,
2006-02-01,2751.0,,,,,,,,,,,102.1942,,,,203030.0,849000.0,1058933.788283857,217097.80000000008,2348.595047674622,219446.3950476747,,,,,,,,,,,,,,,,,,,0.0,2751.0,,,,,,,,,,,0.001745260963772921,,-0.002912269986971305,0.001745260963772921,,,,,,,,281136.24419999996,281136.24419999996,3.766621380665998,-0.006579377217670698,,,,,,,,,,,,-0.4074775078277985,,,-0.4074775078277985,,,
2006-03-01,2759.0,,,,,,,,,,,102.6478,,,,217168.0,862733.0,1069380.1276891353,215040.0,15720.236209613387,230760.2362096134,,,,,,,,,,,,,,,,,,,0.0,2759.0,,,,,,,,,,,0.00442878649314693,,-0.0029038132927115064,0.00442878649314693,,,,,,,,283205.28020000004,283205.28020000004,3.7759893704451315,-0.010579812424967342,,,,,,,,,,,,-0.7655689058128519,,,-0.7655689058128519,,,
2006-04-01,2767.0,,,,,,,,,,,102.6345,,,,216094.0,878328.0,1084657.1898837243,219681.0,6886.886070964989,226567.88607096497,,,,,,,,,,,,,,,,,,,0.0,2767.0,,,,,,,,,,,-0.00012957765982335445,,-0.0028954055696398216,-0.00012957765982335445,,,,,,,,283989.6615,283989.6615,3.819354493944225,0.003865138384504541,,,,,,,,,,,,0.5416288689413457,,,0.5416288689413457,,,
2006-05-01,2775.0,,,,,,,,,,,102.8382,,,,212027.0,876163.0,1080177.3435350587,214979.10000000003,-3655.577437728425,211323.52256227162,,,,,,,,,,,,,,,,,,,0.0,2775.0,,,,,,,,,,,0.001982745802566299,,-0.0028870463936089778,0.001982745802566299,,,,,,,,285376.005,285376.005,3.7851021971348247,0.014112833971136308,,,,,,,,,,,,1.4653262717549949,,,1.4653262717549949,,,
2006-06-01,2784.0,,,,,,,,,,,103.5245,,,,212418.7,887778.7,1084833.5016681864,218532.69999999998,-25210.09346008669,193322.60653991328,,,,,,,,,,,,,,,,,,,0.0,2784.0,,,,,,,,,,,0.006651420341341918,,-0.0032379952737753475,0.006651420341341918,,,,,,,,288212.208,288212.208,3.7640095442042707,0.01659325232367705,,,,,,,,,,,,1.6703322754007537,,,1.6703322754007537,,,
2006-07-01,2792.0,,,,,,,,,,,103.9565,,,,214844.8,895241.6,1095047.036722434,221124.3,-36753.24659953998,184371.05340046,,,,,,,,,,,,,,,,,,,0.0,2792.0,,,,,,,,,,,0.004164242742929147,,-0.002869442427952739,0.004164242742929147,,,,,,,,290246.548,290246.548,3.772816745859916,0.0081745832272612,,,,,,,,,,,,0.8930940172552434,,,0.8930940172552434,,,
2006-08-01,2800.0,,,,,,,,,,,103.6691,,,,213894.9,906552.6,1097188.3890448716,221041.60000000006,-43599.162912691594,177442.43708730847,,,,,,,,,,,,,,,,,,,0.0,2800.0,,,,,,,,,,,-0.002768446507173117,,-0.002861232281032195,-0.002768446507173117,,,,,,,,290273.48,290273.48,3.779843715122965,0.00631488300672143,,,,,,,,,,,,0.7204301107488861,,,0.7204301107488861,,,
2006-09-01,2808.0,,,,,,,,,,,102.595,,,,222140.4,919003.7,1116228.2785129761,208101.62999999992,-41561.35355819249,166540.27644180742,,,,,,,,,,,,,,,,,,,0.0,2808.0,,,,,,,,,,,-0.010414897298745451,,-0.0028530689824064807,-0.010414897298745451,,,,,,,,288086.76,288086.76,3.874625402823011,0.00976696331329713,,,,,,,,,,,,1.025554369319078,,,1.025554369319078,,,
2006-10-01,2816.0,,,,,,,,,,,105.7181,,,,225512.9,952857.7,1155303.182514517,214913.09999999995,-48068.793308966386,166844.30669103356,,,,,,,,,,,,,,,,,,,0.0,2816.0,,,,,,,,,,,0.02998691896736627,,-0.0028449521322313448,0.02998691896736627,,,,,,,,297702.1696,297702.1696,3.8807348433731974,-0.00026316057449475566,,,,,,,,,,,,0.11862935527816024,,,0.11862935527816024,,,
2006-11-01,2824.0,,,,,,,,,,,107.72,,,,226627.3,968095.5,1176369.685027234,228609.32999999996,-67371.78101551998,161237.54898447997,,,,,,,,,,,,,,,,,,,0.0,2824.0,,,,,,,,,,,0.01875915037032172,,-0.0028368813351997567,0.01875915037032172,,,,,,,,304201.27999999997,304201.27999999997,3.867076709957414,0.004766152832664832,,,,,,,,,,,,0.570563359983318,,,0.570563359983318,,,
2006-12-01,2832.0,,,,,,,,,,,107.7905,,,,239863.0,993264.8,1204550.3466124786,229859.51600000006,-58668.716907648006,171190.79909235204,,,,,,,,,,,,,,,,,,,0.0,2832.0,,,,,,,,,,,0.0006542604886048409,,-0.002828856200477623,0.0006542604886048409,,,,,,,,305262.696,305262.696,3.945946761252736,-0.008263042002240336,,,,,,,,,,,,-0.6073674765308037,,,-0.6073674765308037,,,
2007-01-01,2889.0,,,,,,,487.4234681377972,809.4078342645455,,,108.5219,,,,236781.9,996575.1,1208103.136363097,233047.25000000003,-67175.19477164703,165872.055228353,,,,,,,,,,,,,,,,,,,0.0,2889.0,,-321.9843661267483,,,,-462.49129622828843,,,-462.49129622828843,,0.006762467498861113,,-0.01992724565262476,0.006762467498861113,,0.5713946377211967,,,,,,313519.76910000003,313519.76910000003,3.853355531075813,0.004402557781623433,,,,,,,,,,,0.9359238896303841,0.540786892261236,,,0.73835539094581,,,
2007-02-01,2946.0,,,,,,,585.7982236391804,747.4933008651399,,,108.6842,,,,237920.3,1013890.5,1234790.5795099894,238758.74,-55350.0460086626,183408.69399133738,,,,,,,,,,,,,,,,,,,0.0,2946.0,,-161.6950772259595,,,,-286.36875236777166,,,-286.36875236777166,,0.0014944334455231356,,-0.0195378965563403,0.0014944334455231356,,0.38310544326796225,,,,,,320183.6532,320183.6532,3.8565072487903933,-0.01420211577087311,,-0.32708353922565203,,-1.20208670215404,,,,,,,0.9389225469358723,-1.1482616372225802,-0.764585120689846,,-0.10466954514335397,,,
2007-03-01,3004.0,,,,,,,630.6943269616814,874.3359661525996,,,109.2941,,,,252954.0,1032542.4,1258541.610517354,260105.58900000004,-61644.70609929122,198460.88290070882,,,,,,,,,,,,,,,,,810.412367094095,3.7067548842714206,0.0,3004.0,3.7067548842714206,-243.6416391909181,,,,-376.4099338644659,,,-376.4099338644659,-1.3101567995846306,0.0055959844772273115,,-0.019496415861449835,0.0055959844772273115,,0.43050949341682504,,,,,,328319.4764,328319.4764,3.833283435747323,-0.011960024828407441,,0.2586846576346765,,-1.1397334132812735,,,,,,,0.6278632431845659,-0.9353815330093302,-0.4405243778232985,,-0.15375914491238218,,,
